customer_id,age,gender,region,total_orders,avg_order_value,days_since_last_purchase,loyalty_score,complaints,payment_type,tenure_months,is_promo_user,churn
CUST001343,49,Female,Suburban,6,36.13,34,0.38,0,PayPal,46,0,0
CUST001344,56,Female,Suburban,9,67.59,15,0.48,0,Credit Card,42,0,0
CUST001345,54,Female,Suburban,10,32.98,47,0.94,0,Credit Card,13,0,0
CUST001346,30,Male,Urban,6,30.67,1,0.9,0,Bank Transfer,60,0,0
CUST001347,19,Female,Suburban,4,55.49,33,1.0,0,PayPal,27,0,1
CUST001348,54,Female,Urban,8,55.61,31,1.0,0,Credit Card,60,0,0
CUST001349,31,Male,Rural,7,20.1,84,1.0,0,PayPal,25,0,0
CUST001350,42,Female,Urban,5,75.29,37,0.74,1,Bank Transfer,14,0,1
CUST001351,33,Female,Rural,5,47.43,47,0.47,0,Bank Transfer,12,0,1
CUST001352,26,Female,Suburban,5,42.8,70,0.66,0,Credit Card,3,0,0
CUST001353,50,Male,Suburban,11,44.17,33,0.63,1,Credit Card,23,1,0
CUST001354,52,Male,Suburban,7,59.41,10,0.91,0,Credit Card,24,1,0
CUST001355,39,Female,Urban,7,88.57,61,0.62,0,Credit Card,19,0,1
CUST001356,19,Male,Urban,9,53.21,41,1.0,0,Credit Card,26,0,0
CUST001357,39,Female,Urban,4,75.71,16,0.77,0,Credit Card,5,0,0
CUST001358,48,Female,Suburban,12,61.3,37,1.0,0,Bank Transfer,18,0,0
CUST001359,30,Female,Urban,7,81.1,60,0.48,0,PayPal,7,1,0
CUST001360,46,Male,Suburban,8,50.79,111,0.94,0,Credit Card,26,0,0
CUST001361,44,Female,Urban,7,38.1,91,1.0,0,PayPal,22,0,0
CUST001362,50,Male,Urban,7,48.9,11,0.73,0,Bank Transfer,42,0,0
CUST001363,46,Male,Urban,11,68.23,16,0.97,0,Credit Card,15,0,0
CUST001364,35,Male,Rural,8,69.1,3,0.89,0,Credit Card,42,0,0
CUST001365,56,Male,Suburban,10,40.32,8,0.61,0,Credit Card,17,1,0
CUST001366,43,Other,Urban,7,79.31,64,1.0,0,PayPal,32,0,0
CUST001367,44,Other,Suburban,4,43.44,13,0.9,0,Credit Card,10,1,0
CUST001368,35,Male,Urban,6,62.65,29,1.0,0,Credit Card,20,0,0
CUST001369,40,Female,Rural,5,64.25,32,0.89,1,Credit Card,18,0,0
CUST001370,36,Male,Suburban,8,65.29,45,1.0,0,PayPal,44,0,0
CUST001371,43,Female,Urban,5,30.21,6,0.65,0,PayPal,18,0,0
CUST001372,62,Female,Suburban,6,38.55,10,1.0,0,Credit Card,18,0,0
CUST001373,31,Female,Urban,7,90.15,17,0.58,0,Credit Card,60,0,0
CUST001374,28,Male,Rural,3,42.27,13,1.0,0,PayPal,36,0,0
CUST001375,59,Female,Urban,8,32.43,122,0.62,0,Bank Transfer,15,0,0
CUST001376,42,Male,Suburban,4,33.62,54,0.4,1,Bank Transfer,29,0,0
CUST001377,38,Other,Urban,9,76.88,19,0.65,0,Apple Pay,38,0,0
CUST001378,55,Male,Suburban,5,69.89,63,1.0,0,Credit Card,21,0,0
CUST001379,38,Female,Suburban,8,50.36,12,1.0,0,Credit Card,35,0,0
CUST001380,63,Female,Suburban,8,99.51,46,1.0,0,PayPal,20,0,0
CUST001381,51,Female,Suburban,8,66.48,7,1.0,0,Credit Card,44,0,0
CUST001382,40,Male,Rural,5,36.1,44,0.82,0,Credit Card,3,1,0
CUST001383,66,Female,Urban,9,40.42,18,0.86,0,Credit Card,8,1,0
CUST001384,38,Male,Urban,8,36.6,3,1.0,0,Credit Card,14,0,0
CUST001385,52,Female,Urban,12,68.05,9,0.69,1,Credit Card,35,1,0
CUST001386,47,Male,Rural,9,32.18,15,1.0,0,Apple Pay,26,0,0
CUST001387,58,Male,Urban,9,100.17,41,1.0,0,Credit Card,10,0,1
CUST001388,60,Female,Suburban,7,79.33,2,1.0,0,Credit Card,22,0,0
CUST001389,45,Male,Suburban,8,62.66,32,0.74,0,Credit Card,3,0,0
CUST001390,37,Male,Urban,3,31.7,37,0.74,0,Bank Transfer,5,0,1
CUST001391,49,Male,Urban,4,43.87,31,0.75,0,Bank Transfer,4,0,0
CUST001392,38,Male,Urban,4,90.14,42,0.41,0,Credit Card,7,0,0
CUST001393,65,Female,Urban,12,46.49,5,1.0,0,Credit Card,33,0,0
CUST001394,46,Female,Urban,6,86.93,26,0.57,1,Bank Transfer,26,0,0
CUST001395,41,Male,Urban,8,71.39,84,0.59,0,Credit Card,16,1,0
CUST001396,46,Male,Rural,10,40.83,28,1.0,0,Apple Pay,34,0,0
CUST001397,31,Male,Rural,7,28.75,28,0.73,0,PayPal,46,0,0
CUST001398,35,Male,Urban,4,57.74,40,1.0,0,Credit Card,7,1,0
CUST001399,57,Female,Urban,9,64.55,12,1.0,0,Bank Transfer,43,0,0
CUST001400,38,Female,Urban,4,84.78,36,0.37,1,Credit Card,10,0,1
CUST001401,34,Male,Suburban,8,32.29,74,0.96,0,Credit Card,12,0,0
CUST001402,50,Male,Rural,8,35.79,1,1.0,0,Credit Card,60,0,0
CUST001403,56,Male,Urban,5,61.08,61,1.0,0,Bank Transfer,22,0,1
CUST001404,52,Female,Urban,3,75.9,7,0.49,0,Credit Card,13,1,0
CUST001405,54,Other,Suburban,4,31.83,18,0.86,0,Credit Card,30,1,0
CUST001406,37,Male,Suburban,6,23.67,57,0.99,0,Credit Card,37,0,0
CUST001407,30,Male,Urban,4,76.18,52,0.49,0,Apple Pay,23,0,0
CUST001408,60,Female,Suburban,8,19.64,66,0.4,0,Credit Card,13,1,0
CUST001409,41,Female,Urban,9,90.84,84,1.0,0,Credit Card,25,0,0
CUST001410,42,Male,Urban,5,56.26,17,0.52,0,PayPal,31,0,1
CUST001411,58,Male,Suburban,9,19.05,32,1.0,0,Bank Transfer,18,0,0
CUST001412,50,Male,Rural,5,32.31,14,1.0,0,Bank Transfer,60,0,0
CUST001413,49,Female,Urban,6,69.1,12,0.79,0,Credit Card,25,0,0
CUST001414,66,Male,Rural,11,31.48,16,1.0,0,Bank Transfer,36,0,0
CUST001415,38,Male,Urban,6,60.48,40,1.0,0,Credit Card,37,0,0
CUST001416,54,Female,Suburban,9,64.8,20,1.0,0,Credit Card,5,0,0
CUST001417,45,Male,Suburban,4,45.96,50,0.9,0,Bank Transfer,30,0,0
CUST001418,47,Female,Rural,7,25.01,41,0.73,0,PayPal,32,0,0
CUST001419,60,Male,Rural,13,35.22,1,0.96,2,PayPal,13,0,0
CUST001420,50,Male,Urban,6,93.96,29,1.0,0,Bank Transfer,11,1,0
CUST001421,50,Female,Rural,7,66.96,17,0.85,0,PayPal,5,1,0
CUST001422,55,Male,Rural,5,10.0,18,0.69,1,Credit Card,49,0,0
CUST001423,41,Other,Suburban,4,71.82,51,1.0,0,Bank Transfer,10,0,0
CUST001424,36,Female,Urban,9,66.0,23,1.0,0,Credit Card,5,0,0
CUST001425,34,Male,Rural,4,54.78,65,0.79,0,PayPal,15,0,0
CUST001426,25,Female,Rural,7,31.19,37,0.66,0,Credit Card,8,0,0
CUST001427,65,Male,Urban,11,17.56,24,1.0,0,Credit Card,5,0,0
CUST001428,33,Female,Rural,5,49.35,42,0.84,0,PayPal,60,0,0
CUST001429,42,Male,Urban,6,37.42,1,0.66,0,Credit Card,8,0,0
CUST001430,42,Female,Urban,7,26.68,1,1.0,0,PayPal,10,0,0
CUST001431,48,Male,Suburban,3,23.63,2,1.0,0,Bank Transfer,22,0,0
CUST001432,53,Male,Suburban,4,62.02,17,0.63,0,Credit Card,5,0,0
CUST001433,53,Female,Suburban,5,52.79,8,0.6,0,PayPal,18,0,0
CUST001434,39,Female,Urban,5,78.78,124,0.53,2,Bank Transfer,31,1,0
CUST001435,43,Male,Rural,6,50.71,23,0.99,0,Bank Transfer,23,0,0
CUST001436,47,Male,Urban,6,49.9,32,0.72,0,PayPal,27,1,0
CUST001437,42,Female,Urban,4,58.31,9,1.0,0,Credit Card,18,0,0
CUST001438,61,Female,Urban,8,47.73,11,0.97,0,Credit Card,13,0,0
CUST001439,49,Male,Suburban,7,45.79,12,0.71,0,Credit Card,28,0,1
CUST001440,52,Male,Rural,4,24.52,35,0.7,0,Credit Card,26,1,0
CUST001441,51,Male,Suburban,8,57.81,19,0.75,0,PayPal,7,0,0
CUST001442,56,Female,Rural,6,57.2,21,0.78,0,Credit Card,21,1,0
CUST001443,46,Male,Urban,6,40.4,26,0.61,0,Apple Pay,19,0,0
CUST001444,32,Male,Suburban,4,75.63,43,0.6,0,Bank Transfer,31,0,0
CUST001445,48,Female,Suburban,8,52.27,2,0.7,0,Credit Card,25,0,0
CUST001446,38,Male,Suburban,5,54.82,45,0.85,0,Credit Card,46,0,0
CUST001447,39,Female,Urban,2,19.21,24,0.78,0,Bank Transfer,38,1,0
CUST001448,50,Male,Suburban,11,13.85,33,1.0,0,Bank Transfer,41,0,0
CUST001449,57,Male,Suburban,10,52.88,11,1.0,0,Apple Pay,32,0,0
CUST001450,45,Male,Suburban,7,65.79,15,0.91,0,Credit Card,40,0,0
CUST001451,48,Female,Suburban,6,36.57,7,1.0,0,Credit Card,15,0,0
CUST001452,62,Male,Urban,5,100.08,116,0.91,0,Bank Transfer,37,0,0
CUST001453,47,Female,Suburban,6,64.7,20,0.58,0,Credit Card,19,0,0
CUST001454,71,Female,Urban,9,38.2,166,0.73,0,Bank Transfer,5,0,0
CUST001455,50,Female,Rural,6,40.49,20,0.93,0,Credit Card,36,0,0
CUST001456,27,Male,Suburban,6,99.54,7,1.0,0,Bank Transfer,24,0,0
CUST001457,52,Male,Urban,5,30.18,21,0.81,0,Credit Card,51,1,0
CUST001458,48,Male,Rural,9,48.45,1,1.0,0,PayPal,21,0,0
CUST001459,57,Male,Suburban,8,43.55,70,0.61,0,PayPal,10,1,0
CUST001460,51,Male,Urban,8,76.97,51,1.0,0,Apple Pay,12,0,0
CUST001461,43,Female,Suburban,9,75.35,38,1.0,0,Credit Card,17,0,0
CUST001462,32,Male,Urban,3,50.73,28,1.0,0,Credit Card,24,0,0
CUST001463,42,Male,Rural,7,57.9,26,0.55,1,Credit Card,40,1,0
CUST001464,36,Male,Rural,5,75.54,171,0.75,1,Bank Transfer,24,0,0
CUST001465,39,Female,Rural,7,41.06,9,1.0,0,PayPal,7,0,0
CUST001466,50,Male,Suburban,5,65.7,45,0.64,1,PayPal,24,0,1
CUST001467,61,Female,Suburban,9,38.19,26,1.0,0,Credit Card,44,0,0
CUST001468,48,Male,Suburban,10,50.39,111,0.77,0,Credit Card,22,0,0
CUST001469,33,Female,Urban,4,55.76,52,0.74,0,PayPal,27,0,0
CUST001470,49,Female,Suburban,9,65.94,195,0.65,0,Credit Card,18,0,0
CUST001471,56,Male,Suburban,18,74.09,26,0.74,0,Bank Transfer,18,1,0
CUST001472,38,Male,Urban,8,57.37,6,1.0,0,Credit Card,41,0,0
CUST001473,43,Male,Urban,8,96.81,21,0.69,0,PayPal,34,0,0
CUST001474,45,Male,Rural,5,64.48,37,1.0,0,Bank Transfer,60,0,0
CUST001475,37,Female,Rural,3,53.55,44,1.0,0,Bank Transfer,13,0,0
CUST001476,51,Female,Urban,7,47.62,1,0.85,0,Bank Transfer,11,1,0
CUST001477,43,Female,Urban,8,45.32,21,1.0,0,Credit Card,5,1,0
CUST001478,49,Female,Urban,8,40.5,8,1.0,0,PayPal,16,0,0
CUST001479,36,Male,Rural,5,55.19,62,0.82,0,Credit Card,19,1,1
CUST001480,40,Male,Urban,2,30.92,4,0.79,0,Credit Card,11,0,0
CUST001481,52,Female,Suburban,8,63.54,32,0.73,0,PayPal,28,0,0
CUST001482,41,Male,Urban,9,34.05,9,0.98,0,Bank Transfer,35,0,0
CUST001483,62,Female,Suburban,5,66.47,13,0.56,1,Credit Card,27,0,0
CUST001484,41,Male,Urban,3,60.41,84,0.77,0,Credit Card,8,0,0
CUST001485,47,Male,Suburban,4,76.67,8,0.79,0,PayPal,11,0,0
CUST001486,54,Other,Urban,7,87.39,2,0.7,0,Credit Card,21,1,1
CUST001487,30,Male,Suburban,7,78.7,2,0.64,0,PayPal,43,0,0
CUST001488,27,Other,Urban,7,95.06,21,0.7,1,Credit Card,18,0,0
CUST001489,29,Other,Suburban,9,52.87,30,0.62,1,Credit Card,2,0,0
CUST001490,57,Female,Rural,7,21.46,11,1.0,0,PayPal,16,0,0
CUST001491,39,Female,Urban,8,34.74,35,0.48,1,Bank Transfer,20,0,1
CUST001492,70,Female,Rural,9,10.0,1,0.6,1,PayPal,55,0,0
CUST001493,39,Female,Suburban,8,28.33,58,1.0,0,Bank Transfer,2,1,1
CUST001494,46,Male,Urban,9,61.65,50,0.66,0,Credit Card,35,1,1
CUST001495,60,Male,Urban,6,46.57,127,0.97,0,Bank Transfer,5,0,1
CUST001496,65,Female,Urban,8,55.68,82,0.45,0,Credit Card,14,0,0
CUST001497,65,Male,Suburban,8,59.85,13,1.0,0,Bank Transfer,26,0,0
CUST001498,57,Male,Suburban,8,43.92,15,0.89,0,Credit Card,38,0,0
CUST001499,55,Male,Urban,7,33.08,41,1.0,0,Credit Card,12,0,0
CUST001500,50,Female,Suburban,10,48.94,4,0.83,0,Credit Card,14,0,0
CUST001501,52,Female,Rural,4,25.62,11,0.59,1,PayPal,18,0,0
CUST001502,39,Male,Rural,7,35.67,3,0.91,0,Credit Card,11,0,0
CUST001503,36,Female,Suburban,7,76.86,18,1.0,0,Bank Transfer,51,0,0
CUST001504,44,Female,Rural,8,35.67,24,0.68,0,Credit Card,24,1,0
CUST001505,43,Female,Suburban,3,85.42,7,0.46,0,Credit Card,33,1,0
CUST001506,40,Female,Urban,11,94.36,1,0.92,0,Credit Card,18,1,0
CUST001507,51,Female,Rural,7,30.73,38,0.64,0,Credit Card,18,1,0
CUST001508,54,Male,Suburban,5,27.78,1,1.0,0,PayPal,40,0,0
CUST001509,45,Female,Suburban,2,48.95,108,0.76,0,PayPal,20,0,0
CUST001510,59,Male,Suburban,10,73.07,7,0.65,0,Bank Transfer,29,0,0
CUST001511,33,Female,Rural,5,32.16,32,1.0,0,Credit Card,15,0,0
CUST001512,43,Other,Rural,8,54.53,17,1.0,0,Bank Transfer,12,0,0
CUST001513,37,Male,Urban,5,89.0,1,1.0,0,Credit Card,23,0,0
CUST001514,26,Male,Urban,2,41.42,19,0.9,0,Apple Pay,10,0,1
CUST001515,44,Female,Suburban,6,36.48,21,0.97,0,Credit Card,4,0,0
CUST001516,43,Male,Suburban,11,64.25,57,1.0,0,Bank Transfer,15,0,0
CUST001517,60,Female,Urban,7,63.64,39,1.0,0,PayPal,59,1,0
CUST001518,51,Male,Suburban,7,36.28,2,1.0,0,Credit Card,29,0,0
CUST001519,34,Male,Suburban,9,42.96,7,1.0,0,Credit Card,13,0,0
CUST001520,63,Other,Urban,5,58.31,11,0.88,0,PayPal,29,0,0
CUST001521,57,Female,Urban,5,22.44,3,0.59,1,Credit Card,44,0,0
CUST001522,50,Female,Urban,7,78.38,18,1.0,0,PayPal,11,1,0
CUST001523,42,Male,Rural,5,32.34,124,0.78,0,PayPal,29,1,0
CUST001524,35,Female,Urban,9,10.0,21,0.97,0,Bank Transfer,15,0,0
CUST001525,41,Female,Urban,7,59.43,40,1.0,0,Apple Pay,48,0,0
CUST001526,55,Female,Suburban,11,35.17,34,0.56,0,Credit Card,13,1,0
CUST001527,63,Female,Urban,10,100.53,56,1.0,0,Credit Card,14,0,0
CUST001528,60,Female,Urban,5,45.95,7,0.6,0,Credit Card,27,1,0
CUST001529,40,Male,Urban,9,33.66,42,1.0,0,Bank Transfer,10,0,0
CUST001530,33,Male,Suburban,4,60.16,63,0.39,0,Apple Pay,9,0,0
CUST001531,46,Female,Suburban,7,36.79,5,1.0,0,Apple Pay,46,0,0
CUST001532,27,Male,Urban,4,41.29,12,1.0,0,Apple Pay,40,0,0
CUST001533,48,Female,Urban,7,72.23,105,0.62,0,Bank Transfer,34,0,0
CUST001534,43,Male,Rural,6,23.35,45,0.84,0,Apple Pay,12,0,0
CUST001535,40,Female,Urban,9,25.03,9,1.0,0,Credit Card,20,0,0
CUST001536,29,Female,Urban,1,101.42,24,0.85,0,Apple Pay,22,0,0
CUST001537,50,Male,Urban,9,73.91,15,0.69,0,Bank Transfer,57,0,0
CUST001538,39,Male,Suburban,5,44.72,20,0.9,0,Credit Card,19,0,0
CUST001539,33,Male,Suburban,6,49.93,13,0.85,0,Credit Card,11,0,0
CUST001540,18,Female,Urban,2,72.14,9,1.0,0,Credit Card,31,0,0
CUST001541,44,Female,Suburban,5,69.47,33,1.0,0,Bank Transfer,23,0,0
CUST001542,62,Male,Urban,6,41.86,45,1.0,0,PayPal,34,1,0
CUST001543,61,Female,Urban,4,68.79,62,0.62,0,Credit Card,50,1,0
CUST001544,40,Male,Suburban,4,39.87,5,0.64,0,Bank Transfer,53,0,0
CUST001545,38,Male,Urban,5,55.46,51,0.65,1,Credit Card,13,1,0
CUST001546,49,Female,Suburban,6,53.21,8,0.79,0,Bank Transfer,15,0,0
CUST001547,35,Male,Urban,8,59.84,16,0.73,0,Bank Transfer,2,1,1
CUST001548,48,Male,Suburban,11,64.71,69,0.66,0,Apple Pay,11,0,0
CUST001549,52,Male,Urban,3,71.69,18,0.7,0,Credit Card,19,0,0
CUST001550,57,Male,Rural,6,15.87,6,1.0,0,Bank Transfer,47,0,0
CUST001551,43,Male,Urban,7,27.41,5,0.52,0,Credit Card,18,0,1
CUST001552,42,Male,Rural,2,34.08,19,0.92,0,Credit Card,38,0,0
CUST001553,36,Female,Urban,4,103.89,43,0.98,0,Credit Card,12,0,0
CUST001554,36,Male,Suburban,6,32.97,176,0.66,1,PayPal,8,0,0
CUST001555,42,Female,Urban,8,55.0,46,0.82,0,Apple Pay,20,0,0
CUST001556,48,Male,Rural,6,31.42,62,1.0,0,PayPal,25,0,0
CUST001557,54,Male,Urban,8,46.7,41,1.0,0,Bank Transfer,11,0,0
CUST001558,36,Female,Urban,5,64.28,67,0.86,0,Credit Card,6,1,0
CUST001559,59,Other,Suburban,6,78.02,2,1.0,0,Credit Card,13,0,0
CUST001560,42,Male,Urban,6,70.94,79,0.61,0,PayPal,31,1,0
CUST001561,44,Female,Urban,6,40.72,15,1.0,0,Credit Card,20,0,1
CUST001562,37,Female,Rural,5,84.05,76,0.58,0,Apple Pay,9,0,0
CUST001563,20,Female,Rural,4,41.26,2,0.91,0,Bank Transfer,10,0,0
CUST001564,53,Female,Urban,7,46.15,37,0.57,0,Credit Card,34,0,0
CUST001565,52,Male,Rural,6,62.59,39,0.77,0,Bank Transfer,17,0,0
CUST001566,42,Male,Suburban,9,40.62,173,0.7,0,Credit Card,5,0,0
CUST001567,45,Female,Urban,5,99.91,43,0.7,1,Credit Card,44,0,0
CUST001568,50,Male,Suburban,7,32.59,14,0.53,0,PayPal,5,1,0
CUST001569,29,Female,Suburban,4,78.6,24,0.58,0,PayPal,39,1,1
CUST001570,39,Male,Rural,4,43.22,13,1.0,0,Apple Pay,12,0,0
CUST001571,52,Male,Urban,7,90.99,6,0.64,1,Credit Card,8,0,0
CUST001572,32,Female,Suburban,6,88.04,8,0.81,0,PayPal,22,1,0
CUST001573,47,Male,Urban,7,32.82,7,1.0,0,Credit Card,16,1,0
CUST001574,31,Female,Urban,3,90.62,23,0.95,0,Credit Card,13,0,0
CUST001575,49,Female,Urban,6,26.19,70,1.0,0,PayPal,23,0,0
CUST001576,44,Female,Rural,6,23.25,73,0.61,1,Credit Card,6,0,0
CUST001577,28,Female,Rural,7,27.15,1,0.99,0,Bank Transfer,21,0,0
CUST001578,56,Female,Suburban,5,60.07,2,0.94,0,PayPal,22,0,0
CUST001579,37,Female,Suburban,4,50.66,8,1.0,0,Credit Card,12,0,0
CUST001580,36,Female,Urban,5,55.99,8,0.57,1,Credit Card,1,0,0
CUST001581,47,Male,Urban,7,63.51,2,0.77,0,Credit Card,17,0,0
CUST001582,56,Male,Urban,10,74.19,14,0.88,0,Bank Transfer,17,0,0
CUST001583,34,Male,Urban,6,76.04,26,1.0,0,Credit Card,15,0,0
CUST001584,45,Male,Suburban,5,71.88,25,0.89,0,Credit Card,3,0,0
CUST001585,49,Female,Suburban,4,86.4,23,0.53,1,PayPal,21,0,1
CUST001586,51,Female,Urban,7,59.49,12,1.0,0,Apple Pay,36,0,0
CUST001587,46,Female,Urban,9,47.49,36,0.88,0,Bank Transfer,16,1,0
CUST001588,41,Male,Urban,6,74.72,52,1.0,0,Credit Card,6,0,0
CUST001589,36,Female,Urban,6,32.54,12,0.78,0,Credit Card,27,0,0
CUST001590,45,Male,Rural,9,29.14,2,0.62,0,PayPal,51,0,0
CUST001591,34,Female,Suburban,8,69.99,10,1.0,0,Apple Pay,9,1,1
CUST001592,18,Female,Rural,10,38.01,4,1.0,0,PayPal,9,0,0
CUST001593,49,Male,Suburban,6,25.84,18,1.0,0,Credit Card,44,1,0
CUST001594,54,Male,Urban,6,24.24,5,0.76,1,Credit Card,17,0,0
CUST001595,21,Male,Urban,1,61.17,18,0.81,0,Credit Card,3,0,0
CUST001596,34,Female,Rural,4,58.27,7,0.64,1,PayPal,60,0,0
CUST001597,51,Female,Suburban,5,72.57,40,1.0,0,Credit Card,1,0,0
CUST001598,65,Female,Urban,5,62.66,1,0.73,1,Credit Card,2,0,0
CUST001599,45,Male,Suburban,11,90.18,24,0.81,0,Credit Card,7,0,0
CUST001600,37,Male,Suburban,9,47.9,5,0.69,0,Credit Card,32,0,0
CUST001601,43,Female,Suburban,10,47.23,1,0.84,0,Credit Card,34,0,0
CUST001602,58,Female,Rural,7,10.0,61,0.91,0,Credit Card,5,0,0
CUST001603,38,Male,Suburban,11,41.05,33,0.92,0,Bank Transfer,9,0,0
CUST001604,37,Male,Suburban,4,67.04,3,1.0,0,Credit Card,24,0,0
CUST001605,40,Female,Urban,3,97.54,32,0.61,1,PayPal,51,1,0
CUST001606,35,Male,Urban,3,40.07,28,0.79,1,Bank Transfer,1,0,0
CUST001607,46,Male,Urban,4,71.09,19,0.4,0,Credit Card,3,0,1
CUST001608,61,Male,Urban,9,85.13,16,1.0,0,Credit Card,12,0,0
CUST001609,48,Female,Suburban,4,50.22,65,0.33,0,Credit Card,4,0,0
CUST001610,42,Female,Suburban,10,10.0,8,0.65,2,PayPal,43,0,0
CUST001611,42,Female,Urban,9,65.93,15,1.0,0,PayPal,18,1,0
CUST001612,29,Female,Rural,4,52.18,11,1.0,0,Credit Card,40,0,0
CUST001613,53,Female,Urban,6,37.26,44,0.75,0,Bank Transfer,24,0,0
CUST001614,44,Male,Urban,5,53.9,74,0.5,0,Bank Transfer,31,0,0
CUST001615,43,Female,Urban,11,32.27,56,0.92,0,Credit Card,11,0,1
CUST001616,76,Male,Urban,14,10.0,47,0.98,0,Bank Transfer,2,1,0
CUST001617,47,Female,Urban,7,84.65,129,0.89,1,Credit Card,16,0,0
CUST001618,37,Male,Suburban,6,49.93,35,1.0,0,PayPal,37,0,0
CUST001619,40,Male,Urban,10,98.34,41,1.0,0,Credit Card,60,1,0
CUST001620,56,Male,Rural,5,53.72,121,0.62,0,PayPal,15,1,0
CUST001621,46,Male,Urban,7,51.5,1,0.86,0,Credit Card,32,0,1
CUST001622,30,Male,Urban,5,58.0,30,0.69,0,PayPal,10,0,0
CUST001623,54,Male,Urban,10,73.59,40,0.88,0,Credit Card,13,0,0
CUST001624,38,Other,Suburban,7,69.34,74,1.0,0,Bank Transfer,18,0,0
CUST001625,63,Male,Urban,9,67.74,64,0.97,0,Credit Card,54,0,0
CUST001626,55,Female,Rural,9,57.69,55,1.0,0,Credit Card,31,1,0
CUST001627,40,Female,Suburban,6,44.07,87,0.9,0,Credit Card,28,0,0
CUST001628,57,Other,Suburban,8,30.06,23,0.7,0,Credit Card,52,0,0
CUST001629,45,Female,Suburban,9,48.7,1,1.0,0,Bank Transfer,9,0,0
CUST001630,53,Female,Urban,6,64.92,1,0.49,1,Apple Pay,15,0,1
CUST001631,49,Male,Urban,6,31.16,23,0.58,2,Bank Transfer,28,0,0
CUST001632,36,Male,Urban,7,27.92,17,0.71,0,Bank Transfer,12,0,0
CUST001633,38,Male,Suburban,7,58.95,18,0.68,0,Credit Card,15,1,0
CUST001634,55,Female,Urban,6,50.25,15,1.0,0,Credit Card,23,0,1
CUST001635,41,Female,Urban,4,56.02,74,0.79,0,PayPal,18,0,0
CUST001636,40,Male,Rural,4,34.24,13,0.75,0,Apple Pay,7,0,0
CUST001637,35,Male,Urban,11,96.49,58,1.0,0,PayPal,10,0,0
CUST001638,49,Female,Rural,8,60.19,69,1.0,0,Credit Card,7,1,0
CUST001639,65,Male,Suburban,9,25.25,20,0.81,0,Credit Card,32,0,0
CUST001640,34,Female,Urban,5,47.21,17,0.64,1,Credit Card,10,0,0
CUST001641,45,Female,Urban,3,80.4,42,0.83,0,Credit Card,28,0,0
CUST001642,59,Female,Urban,8,74.45,36,0.85,1,Bank Transfer,21,0,0
CUST001643,44,Female,Suburban,9,49.17,11,0.97,0,Credit Card,19,0,0
CUST001644,49,Female,Suburban,6,27.25,3,0.82,0,Bank Transfer,6,1,0
CUST001645,34,Female,Suburban,4,36.35,9,0.74,0,Apple Pay,21,0,0
CUST001646,49,Female,Rural,7,31.73,4,0.83,0,Bank Transfer,26,0,0
CUST001647,43,Female,Suburban,9,55.54,10,1.0,0,Bank Transfer,32,0,0
CUST001648,54,Male,Urban,11,100.89,9,0.65,0,Credit Card,7,0,0
CUST001649,56,Male,Urban,5,43.51,30,0.97,0,Apple Pay,16,0,0
CUST001650,70,Male,Rural,10,23.58,92,0.56,0,Credit Card,38,0,0
CUST001651,50,Male,Urban,4,57.39,34,1.0,0,Bank Transfer,36,0,0
CUST001652,48,Female,Urban,5,84.76,78,0.42,1,Credit Card,18,1,0
CUST001653,46,Female,Suburban,7,21.06,45,1.0,0,Credit Card,6,0,0
CUST001654,41,Male,Urban,4,94.89,39,0.45,0,Credit Card,34,0,0
CUST001655,48,Male,Rural,6,37.25,16,0.64,0,Credit Card,19,0,0
CUST001656,42,Other,Suburban,6,35.31,11,0.96,0,Bank Transfer,8,1,0
CUST001657,46,Male,Urban,6,21.6,56,0.54,1,Bank Transfer,16,0,0
CUST001658,58,Male,Rural,8,51.3,70,0.48,2,PayPal,6,1,0
CUST001659,34,Female,Urban,3,55.89,18,1.0,0,PayPal,33,0,0
CUST001660,56,Female,Urban,7,64.1,1,0.97,0,Bank Transfer,3,0,0
CUST001661,58,Male,Urban,8,38.38,47,0.89,0,Credit Card,40,0,0
CUST001662,43,Male,Urban,8,52.34,10,1.0,0,Bank Transfer,23,0,0
CUST001663,23,Male,Suburban,10,40.27,1,0.78,0,PayPal,6,0,0
CUST001664,38,Female,Urban,6,57.59,49,0.61,0,PayPal,15,0,0
CUST001665,57,Female,Urban,9,43.93,21,1.0,0,Apple Pay,14,0,0
CUST001666,44,Male,Urban,9,23.18,34,1.0,0,Credit Card,9,0,0
CUST001667,35,Female,Suburban,5,104.57,73,0.58,1,Credit Card,22,0,0
CUST001668,39,Female,Rural,8,18.19,23,0.53,0,Bank Transfer,52,0,0
CUST001669,53,Male,Urban,8,64.36,20,1.0,0,Bank Transfer,10,0,0
CUST001670,50,Female,Urban,4,17.47,10,0.67,0,Apple Pay,20,0,0
CUST001671,42,Female,Urban,4,12.07,10,1.0,0,PayPal,19,0,0
CUST001672,41,Male,Urban,5,62.35,47,1.0,0,Credit Card,22,0,0
CUST001673,41,Male,Suburban,5,53.49,17,0.73,0,Credit Card,1,0,1
CUST001674,35,Female,Suburban,6,75.23,5,0.93,0,Credit Card,42,1,0
CUST001675,61,Female,Urban,10,69.59,2,0.95,0,Bank Transfer,60,0,0
CUST001676,41,Female,Urban,4,56.4,19,1.0,0,Credit Card,19,0,0
